date,srcid,destid,transactions
19-11-2023,3,4,45
19-11-2023,1,4,45
19-11-2023,2,5,42
19-11-2023,3,5,39
19-11-2023,4,5,30
19-11-2023,1,5,8
20-11-2023,1,2,27
20-11-2023,1,3,20
20-11-2023,2,3,14
20-11-2023,2,4,37
20-11-2023,3,4,7
20-11-2023,1,4,32
20-11-2023,2,5,13
20-11-2023,3,5,11
20-11-2023,4,5,49
20-11-2023,1,5,45
21-11-2023,1,2,49
21-11-2023,1,3,42
21-11-2023,2,3,28
21-11-2023,2,4,35
21-11-2023,3,4,22
21-11-2023,1,4,15
21-11-2023,2,5,31
21-11-2023,3,5,47
21-11-2023,4,5,47
21-11-2023,1,5,32
22-11-2023,1,2,42
22-11-2023,1,3,45
22-11-2023,2,3,34
22-11-2023,2,4,10
22-11-2023,3,4,36
22-11-2023,1,4,11
22-11-2023,2,5,36
22-11-2023,3,5,14
22-11-2023,4,5,5
22-11-2023,1,5,25
23-11-2023,1,2,32
23-11-2023,1,3,46
23-11-2023,2,3,17
23-11-2023,2,4,26
23-11-2023,3,4,44
23-11-2023,1,4,27
23-11-2023,2,5,30
23-11-2023,3,5,23
23-11-2023,4,5,9
23-11-2023,1,5,40
24-11-2023,1,2,11
24-11-2023,1,3,32
24-11-2023,2,3,22
24-11-2023,2,4,28
24-11-2023,3,4,24
24-11-2023,1,4,32
24-11-2023,2,5,49
24-11-2023,3,5,7
24-11-2023,4,5,47
24-11-2023,1,5,35
25-11-2023,1,2,29
25-11-2023,1,3,20
25-11-2023,2,3,27
25-11-2023,2,4,43
25-11-2023,3,4,42
25-11-2023,1,4,50
25-11-2023,2,5,8
25-11-2023,3,5,17
25-11-2023,4,5,40
25-11-2023,1,5,39
26-11-2023,1,2,44
26-11-2023,1,3,28
26-11-2023,2,3,22
26-11-2023,2,4,6
26-11-2023,3,4,7
26-11-2023,1,4,10
26-11-2023,2,5,8
26-11-2023,3,5,49
26-11-2023,4,5,47
26-11-2023,1,5,50
27-11-2023,1,2,31
27-11-2023,1,3,21
27-11-2023,2,3,46
27-11-2023,2,4,23
27-11-2023,3,4,28
27-11-2023,1,4,9
27-11-2023,2,5,11
27-11-2023,3,5,16
27-11-2023,4,5,31
27-11-2023,1,5,20
28-11-2023,1,2,22
28-11-2023,1,3,13
28-11-2023,2,3,9
28-11-2023,2,4,38
28-11-2023,3,4,28
28-11-2023,1,4,9
28-11-2023,2,5,14
28-11-2023,3,5,34
28-11-2023,4,5,31
28-11-2023,1,5,11
29-11-2023,1,2,5
29-11-2023,1,3,45
29-11-2023,2,3,32
29-11-2023,2,4,25
29-11-2023,3,4,44
29-11-2023,1,4,30
29-11-2023,2,5,37
29-11-2023,3,5,42
29-11-2023,4,5,17
29-11-2023,1,5,44
30-11-2023,1,2,8
30-11-2023,1,3,13
30-11-2023,2,3,31
30-11-2023,2,4,25
30-11-2023,3,4,18
30-11-2023,1,4,41
30-11-2023,2,5,11
30-11-2023,3,5,40
30-11-2023,4,5,33
30-11-2023,1,5,16
01-12-2023,1,2,45
01-12-2023,1,3,30
01-12-2023,2,3,27
01-12-2023,2,4,10
01-12-2023,3,4,10
01-12-2023,1,4,43
01-12-2023,2,5,48
01-12-2023,3,5,8
01-12-2023,4,5,28
01-12-2023,1,5,12
02-12-2023,1,2,30
02-12-2023,1,3,27
02-12-2023,2,3,50
02-12-2023,2,4,13
02-12-2023,3,4,10
02-12-2023,1,4,44
02-12-2023,2,5,40
02-12-2023,3,5,7
02-12-2023,4,5,29
02-12-2023,1,5,37
03-12-2023,1,2,14
03-12-2023,1,3,23
03-12-2023,2,3,8
03-12-2023,2,4,14
03-12-2023,3,4,46
03-12-2023,1,4,14
03-12-2023,2,5,47
03-12-2023,3,5,18
03-12-2023,4,5,28
03-12-2023,1,5,35
04-12-2023,1,2,17
04-12-2023,1,3,16
04-12-2023,2,3,28
04-12-2023,2,4,8
04-12-2023,3,4,47
04-12-2023,1,4,19
04-12-2023,2,5,29
04-12-2023,3,5,13
04-12-2023,4,5,44
04-12-2023,1,5,5
05-12-2023,1,2,27
05-12-2023,1,3,18
05-12-2023,2,3,46
05-12-2023,2,4,30
05-12-2023,3,4,42
05-12-2023,1,4,10
05-12-2023,2,5,13
05-12-2023,3,5,23
05-12-2023,4,5,23
05-12-2023,1,5,20
06-12-2023,1,2,16
06-12-2023,1,3,47
06-12-2023,2,3,19
06-12-2023,2,4,24
06-12-2023,3,4,25
06-12-2023,1,4,9
06-12-2023,2,5,33
06-12-2023,3,5,32
06-12-2023,4,5,8
06-12-2023,1,5,13
07-12-2023,1,2,24
07-12-2023,1,3,24
07-12-2023,2,3,46
07-12-2023,2,4,46
07-12-2023,3,4,15
07-12-2023,1,4,39
07-12-2023,2,5,22
07-12-2023,3,5,6
07-12-2023,4,5,18
07-12-2023,1,5,33
08-12-2023,1,2,38
08-12-2023,1,3,27
08-12-2023,2,3,44
08-12-2023,2,4,12
08-12-2023,3,4,11
08-12-2023,1,4,39
08-12-2023,2,5,24
08-12-2023,3,5,35
08-12-2023,4,5,40
08-12-2023,1,5,15
09-12-2023,1,2,24
09-12-2023,1,3,39
09-12-2023,2,3,45
09-12-2023,2,4,11
09-12-2023,3,4,6
09-12-2023,1,4,50
09-12-2023,2,5,28
09-12-2023,3,5,26
09-12-2023,4,5,14
09-12-2023,1,5,40
10-12-2023,1,2,34
10-12-2023,1,3,25
10-12-2023,2,3,43
10-12-2023,2,4,38
10-12-2023,3,4,49
10-12-2023,1,4,43
10-12-2023,2,5,7
10-12-2023,3,5,32
10-12-2023,4,5,9
10-12-2023,1,5,16
11-12-2023,1,2,38
11-12-2023,1,3,36
11-12-2023,2,3,36
11-12-2023,2,4,36
11-12-2023,3,4,21
11-12-2023,1,4,35
11-12-2023,2,5,18
11-12-2023,3,5,46
11-12-2023,4,5,22
11-12-2023,1,5,38
12-12-2023,1,2,43
12-12-2023,1,3,19
12-12-2023,2,3,47
12-12-2023,2,4,19
12-12-2023,3,4,30
12-12-2023,1,4,6
12-12-2023,2,5,32
12-12-2023,3,5,47
12-12-2023,4,5,17
12-12-2023,1,5,48
13-12-2023,1,2,28
13-12-2023,1,3,37
13-12-2023,2,3,37
13-12-2023,2,4,42
13-12-2023,3,4,5
13-12-2023,1,4,19
13-12-2023,2,5,10
13-12-2023,3,5,42
13-12-2023,4,5,13
13-12-2023,1,5,17
14-12-2023,1,2,35
14-12-2023,1,3,46
14-12-2023,2,3,28
14-12-2023,2,4,38
14-12-2023,3,4,27
14-12-2023,1,4,9
14-12-2023,2,5,29
14-12-2023,3,5,43
14-12-2023,4,5,27
14-12-2023,1,5,11
15-12-2023,1,2,37
15-12-2023,1,3,36
15-12-2023,2,3,46
15-12-2023,2,4,41
15-12-2023,3,4,19
15-12-2023,1,4,46
15-12-2023,2,5,32
15-12-2023,3,5,41
15-12-2023,4,5,24
15-12-2023,1,5,50
16-12-2023,1,2,27
16-12-2023,1,3,48
16-12-2023,2,3,6
16-12-2023,2,4,22
16-12-2023,3,4,16
16-12-2023,1,4,26
16-12-2023,2,5,17
16-12-2023,3,5,38
16-12-2023,4,5,14
16-12-2023,1,5,35
17-12-2023,1,2,31
17-12-2023,1,3,12
17-12-2023,2,3,12
17-12-2023,2,4,24
17-12-2023,3,4,35
17-12-2023,1,4,49
17-12-2023,2,5,37
17-12-2023,3,5,50
17-12-2023,4,5,42
17-12-2023,1,5,43
18-12-2023,1,2,49
18-12-2023,1,3,8
18-12-2023,2,3,43
18-12-2023,2,4,8
18-12-2023,3,4,28
18-12-2023,1,4,9
18-12-2023,2,5,22
18-12-2023,3,5,38
18-12-2023,4,5,42
18-12-2023,1,5,20
19-12-2023,1,2,7
19-12-2023,1,3,12
19-12-2023,2,3,33
19-12-2023,2,4,40
19-12-2023,3,4,29
19-12-2023,1,4,30
19-12-2023,2,5,10
19-12-2023,3,5,13
19-12-2023,4,5,35
19-12-2023,1,5,46
20-12-2023,1,2,28
20-12-2023,1,3,37
20-12-2023,2,3,30
20-12-2023,2,4,19
20-12-2023,3,4,13
20-12-2023,1,4,14
20-12-2023,2,5,42
20-12-2023,3,5,22
20-12-2023,4,5,22
20-12-2023,1,5,15
21-12-2023,1,2,43
21-12-2023,1,3,47
21-12-2023,2,3,26
21-12-2023,2,4,20
21-12-2023,3,4,47
21-12-2023,1,4,5
21-12-2023,2,5,5
21-12-2023,3,5,39
21-12-2023,4,5,35
21-12-2023,1,5,38
22-12-2023,1,2,14
22-12-2023,1,3,7
22-12-2023,2,3,40
22-12-2023,2,4,10
22-12-2023,3,4,35
22-12-2023,1,4,48
22-12-2023,2,5,10
22-12-2023,3,5,48
22-12-2023,4,5,46
22-12-2023,1,5,6
23-12-2023,1,2,22
23-12-2023,1,3,29
23-12-2023,2,3,18
23-12-2023,2,4,42
23-12-2023,3,4,48
23-12-2023,1,4,49
23-12-2023,2,5,23
23-12-2023,3,5,37
23-12-2023,4,5,6
23-12-2023,1,5,48
24-12-2023,1,2,8
24-12-2023,1,3,34
24-12-2023,2,3,40
24-12-2023,2,4,38
24-12-2023,3,4,15
24-12-2023,1,4,23
24-12-2023,2,5,29
24-12-2023,3,5,42
24-12-2023,4,5,12
24-12-2023,1,5,21
25-12-2023,1,2,34
25-12-2023,1,3,47
25-12-2023,2,3,9
25-12-2023,2,4,25
25-12-2023,3,4,18
25-12-2023,1,4,38
25-12-2023,2,5,5
25-12-2023,3,5,46
25-12-2023,4,5,42
25-12-2023,1,5,44
26-12-2023,1,2,16
26-12-2023,1,3,47
26-12-2023,2,3,10
26-12-2023,2,4,48
26-12-2023,3,4,38
26-12-2023,1,4,42
26-12-2023,2,5,27
26-12-2023,3,5,19
26-12-2023,4,5,49
26-12-2023,1,5,22
27-12-2023,1,2,31
27-12-2023,1,3,43
27-12-2023,2,3,46
27-12-2023,2,4,26
27-12-2023,3,4,24
27-12-2023,1,4,29
27-12-2023,2,5,8
27-12-2023,3,5,42
27-12-2023,4,5,16
27-12-2023,1,5,17
28-12-2023,1,2,27
28-12-2023,1,3,47
28-12-2023,2,3,25
28-12-2023,2,4,20
28-12-2023,3,4,17
28-12-2023,1,4,37
28-12-2023,2,5,9
28-12-2023,3,5,49
28-12-2023,4,5,41
28-12-2023,1,5,7
29-12-2023,1,2,36
29-12-2023,1,3,25
29-12-2023,2,3,16
29-12-2023,2,4,23
29-12-2023,3,4,19
29-12-2023,1,4,40
29-12-2023,2,5,7
29-12-2023,3,5,23
29-12-2023,4,5,16
29-12-2023,1,5,12
30-12-2023,1,2,45
30-12-2023,1,3,6
30-12-2023,2,3,20
30-12-2023,2,4,37
30-12-2023,3,4,15
30-12-2023,1,4,39
30-12-2023,2,5,31
30-12-2023,3,5,25
30-12-2023,4,5,38
30-12-2023,1,5,33
31-12-2023,1,2,23
31-12-2023,1,3,46
31-12-2023,2,3,22
31-12-2023,2,4,15
31-12-2023,3,4,9
31-12-2023,1,4,31
31-12-2023,2,5,48
31-12-2023,3,5,10
31-12-2023,4,5,33
31-12-2023,1,5,32
